table_name,column_name,semantic_family,norm_value,n_rows,pct_of_nonnull,issue_types,raw_variant_count,top_raw_variants,suggested_canonical_code,suggested_display_label
canonical_patient_master,best_ene_grade,other,microscopic,2,0.125,rare_value_review,1,microscopic,microscopic,microscopic
canonical_patient_master,comp_hematoma_timing_window,complication,pre_surgery,1,0.395,rare_value_review,1,pre_surgery,pre_surgery,pre_surgery
canonical_patient_master,comp_hypoparathyroidism_timing_window,complication,31_180d,2,0.465,rare_value_review,1,31_180d,31_180d,31_180d
canonical_patient_master,comp_hypoparathyroidism_timing_window,complication,181_365d,1,0.233,rare_value_review,1,181_365d,181_365d,181_365d
canonical_patient_master,comp_hypoparathyroidism_timing_window,complication,pre_surgery,1,0.233,rare_value_review,1,pre_surgery,pre_surgery,pre_surgery
canonical_patient_master,comp_rln_injury_timing_window,complication,pre_surgery,2,0.274,rare_value_review,1,pre_surgery,pre_surgery,pre_surgery
canonical_patient_master,comp_rln_injury_timing_window,complication,181_365d,1,0.137,rare_value_review,1,181_365d,181_365d,181_365d
canonical_patient_master,comp_seroma_timing_window,complication,181_365d,1,0.114,rare_value_review,1,181_365d,181_365d,181_365d
canonical_patient_master,completion_histology_type,histology,ptc,153,81.383,raw_variant_drift;leading_trailing_whitespace,2,PTC || PTC ,ptc,PTC
canonical_patient_master,completion_histology_type,histology,follicular carcinoma,10,5.319,raw_variant_drift,2,follicular carcinoma || Follicular carcinoma,follicular carcinoma,follicular carcinoma
canonical_patient_master,completion_histology_type,histology,metastatic mtc,2,1.064,raw_variant_drift;rare_value_review,2,Metastatic MTC || metastatic MTC,metastatic mtc,Metastatic MTC
canonical_patient_master,completion_histology_type,histology,ftump,1,0.532,rare_value_review,1,FTUMP,ftump,FTUMP
canonical_patient_master,completion_histology_type,histology,metastatic/recurrent ptc,1,0.532,rare_value_review,1,metastatic/recurrent PTC,metastatic/recurrent ptc,metastatic/recurrent PTC
canonical_patient_master,completion_prior_histology,histology,ptc,235,61.039,raw_variant_drift;leading_trailing_whitespace,2,PTC || PTC ,ptc,PTC
canonical_patient_master,completion_prior_histology,histology,follicular carcinoma,119,30.909,raw_variant_drift,2,follicular carcinoma || Follicular carcinoma,follicular carcinoma,follicular carcinoma
canonical_patient_master,completion_prior_histology,histology,poorly differentiated thyroid carcinoma,8,2.078,raw_variant_drift,2,poorly differentiated thyroid carcinoma || Poorly differentiated thyroid carcinoma,poorly differentiated thyroid carcinoma,poorly differentiated thyroid carcinoma
canonical_patient_master,completion_prior_histology,histology,differentiated high grade thyroid carcinoma,2,0.519,rare_value_review,1,differentiated high grade thyroid carcinoma,differentiated high grade thyroid carcinoma,differentiated high grade thyroid carcinoma
canonical_patient_master,completion_prior_histology,histology,ftump,2,0.519,rare_value_review,1,FTUMP,ftump,FTUMP
canonical_patient_master,completion_prior_histology,histology,metastatic ptc,2,0.519,rare_value_review,1,metastatic PTC,metastatic ptc,metastatic PTC
canonical_patient_master,completion_prior_histology,histology,atypical hurthle cell neoplasm,1,0.26,rare_value_review,1,Atypical hurthle cell neoplasm,atypical hurthle cell neoplasm,Atypical hurthle cell neoplasm
canonical_patient_master,completion_prior_histology,histology,metastatic follicular carcinoma,1,0.26,rare_value_review,1,metastatic follicular carcinoma,metastatic follicular carcinoma,metastatic follicular carcinoma
canonical_patient_master,completion_prior_histology,histology,metastatic thyroid carcinoma,1,0.26,rare_value_review,1,metastatic thyroid carcinoma,metastatic thyroid carcinoma,metastatic thyroid carcinoma
canonical_patient_master,completion_prior_histology,histology,mtc ptc mixed composit,1,0.26,rare_value_review,1,"MTC
PTC mixed composit",mtc ptc mixed composit,MTC PTC mixed composit
canonical_patient_master,completion_t_stage,stage,3a,2,1.818,rare_value_review,1,3a,3a,3a
canonical_patient_master,completion_t_stage,stage,x,1,0.909,rare_value_review,1,x,x,x
canonical_patient_master,demo_source,provenance,demographics_harmonized_v3_partial,9,0.083,rare_value_review,1,demographics_harmonized_v3_partial,demographics_harmonized_v3_partial,demographics_harmonized_v3_partial
canonical_patient_master,diagnosis_full,other,dhgtc,10,0.092,rare_value_review,1,DHGTC,dhgtc,DHGTC
canonical_patient_master,diagnosis_full,other,"ptc, cribriform morular",6,0.055,rare_value_review,1,"PTC, cribriform morular","ptc, cribriform morular","PTC, cribriform morular"
canonical_patient_master,diagnosis_full,other,"ptc, columnar cell",5,0.046,rare_value_review,1,"PTC, columnar cell","ptc, columnar cell","PTC, columnar cell"
canonical_patient_master,diagnosis_full,other,hyalinizing_trabecular_tumor,4,0.037,rare_value_review,1,hyalinizing_trabecular_tumor,hyalinizing_trabecular_tumor,hyalinizing_trabecular_tumor
canonical_patient_master,diagnosis_full,other,angiosarcoma of the thyroid,1,0.009,rare_value_review,1,angiosarcoma of the thyroid,angiosarcoma of the thyroid,angiosarcoma of the thyroid
canonical_patient_master,diagnosis_full,other,dtc_nos,1,0.009,rare_value_review,1,DTC_NOS,dtc_nos,DTC_NOS
canonical_patient_master,diagnosis_full,other,hcc,1,0.009,rare_value_review,1,HCC,hcc,HCC
canonical_patient_master,diagnosis_full,other,pdtc,1,0.009,rare_value_review,1,PDTC,pdtc,PDTC
canonical_patient_master,diagnosis_primary,other,dhgtc,10,0.092,rare_value_review,1,DHGTC,dhgtc,DHGTC
canonical_patient_master,diagnosis_primary,other,hyalinizing_trabecular_tumor,4,0.037,rare_value_review,1,hyalinizing_trabecular_tumor,hyalinizing_trabecular_tumor,hyalinizing_trabecular_tumor
canonical_patient_master,diagnosis_primary,other,dtc_nos,1,0.009,rare_value_review,1,DTC_NOS,dtc_nos,DTC_NOS
canonical_patient_master,diagnosis_primary,other,hcc,1,0.009,rare_value_review,1,HCC,hcc,HCC
canonical_patient_master,diagnosis_primary,other,pdtc,1,0.009,rare_value_review,1,PDTC,pdtc,PDTC
canonical_patient_master,ene_levels_v9,other,level 3,12,27.273,raw_variant_drift,2,level 3 || Level 3,level 3,level 3
canonical_patient_master,ene_levels_v9,other,level 4,11,25.0,raw_variant_drift,2,level 4 || Level 4,level 4,level 4
canonical_patient_master,ene_levels_v9,other,level 2,3,6.818,raw_variant_drift,2,Level 2 || level 2,level 2,Level 2
canonical_patient_master,ene_path_ct_concordance,other,discordant,2,0.125,rare_value_review,1,discordant,discordant,discordant
canonical_patient_master,ene_path_levels,other,level vi,3,16.667,raw_variant_drift,2,level VI || Level VI,level vi,level VI
canonical_patient_master,ene_path_levels,other,level 2,2,11.111,raw_variant_drift,2,Level 2 || level 2,level 2,Level 2
canonical_patient_master,ene_path_levels,other,level 4,2,11.111,raw_variant_drift,2,Level 4 || level 4,level 4,Level 4
canonical_patient_master,ete_grade,other,true,2,0.049,rare_value_review,1,true,true,true
canonical_patient_master,ete_op_note_grade,other,microscopic,1,0.546,rare_value_review,1,microscopic,microscopic,microscopic
canonical_patient_master,ete_refined_grade,other,microscopic,1,0.028,rare_value_review,1,microscopic,microscopic,microscopic
canonical_patient_master,ete_subgrade_note,other,dc_sum,1,0.546,rare_value_review,1,dc_sum,dc_sum,dc_sum
canonical_patient_master,gm_path_ete_raw,other,x,3234,79.362,raw_variant_drift,2,x || X,x,x
canonical_patient_master,gm_path_ete_raw,other,extensive,23,0.564,raw_variant_drift,2,extensive || Extensive,extensive,extensive
canonical_patient_master,gm_path_ete_raw,other,yes,19,0.466,raw_variant_drift,2,yes || Yes,yes,yes
canonical_patient_master,gm_path_ete_raw,other,extesive,2,0.049,rare_value_review,1,extesive,extesive,extesive
canonical_patient_master,gm_path_ete_raw,other,yes (minimal),2,0.049,rare_value_review,1,yes (minimal),yes (minimal),yes (minimal)
canonical_patient_master,gm_path_ete_raw,other,* (see margin comment),1,0.025,rare_value_review,1,* (see margin comment),* (see margin comment),* (see margin comment)
canonical_patient_master,gm_path_ete_raw,other,`x,1,0.025,rare_value_review,1,`x,`x,`x
canonical_patient_master,gm_path_ete_raw,other,focal early extension into perithyroidal fat,1,0.025,rare_value_review,1,Focal early extension into perithyroidal fat,focal early extension into perithyroidal fat,Focal early extension into perithyroidal fat
canonical_patient_master,gm_path_ete_raw,other,focal right side,1,0.025,rare_value_review,1,focal right side,focal right side,focal right side
canonical_patient_master,gm_path_ete_raw,other,microscopic extension,1,0.025,rare_value_review,1,microscopic extension,microscopic extension,microscopic extension
canonical_patient_master,gm_path_ete_raw,other,minimal into fat,1,0.025,rare_value_review,1,minimal into fat,minimal into fat,minimal into fat
canonical_patient_master,gm_path_ete_raw,other,minimal microscopic,1,0.025,rare_value_review,1,minimal microscopic,minimal microscopic,minimal microscopic
canonical_patient_master,gm_path_ete_raw,other,present (microscopic perithyroidal soft tissue only with no clinical or macroscopic evidence of invasion),1,0.025,rare_value_review,1,present (microscopic perithyroidal soft tissue only with no clinical or macroscopic evidence of invasion),present (microscopic perithyroidal soft tissue only with no clinical or macroscopic evidence of invasion),present (microscopic perithyroidal soft tissue only with no clinical or macroscopic evidence of invasion)
canonical_patient_master,gm_path_ete_raw,other,present (perithyroidal fibroadipose tissue involved),1,0.025,rare_value_review,1,present (perithyroidal fibroadipose tissue involved),present (perithyroidal fibroadipose tissue involved),present (perithyroidal fibroadipose tissue involved)
canonical_patient_master,gm_path_ete_raw,other,x (single microscopic focus of extension),1,0.025,rare_value_review,1,"x
(single microscopic focus of extension)",x (single microscopic focus of extension),x (single microscopic focus of extension)
canonical_patient_master,gm_path_ete_raw,other,yes (focal),1,0.025,rare_value_review,1,yes (focal),yes (focal),yes (focal)
canonical_patient_master,gm_path_ete_raw,other,"yes, extensive",1,0.025,rare_value_review,1,"yes, extensive","yes, extensive","yes, extensive"
canonical_patient_master,gm_path_ete_raw,other,"yes, minimal",1,0.025,rare_value_review,1,"yes, minimal","yes, minimal","yes, minimal"
canonical_patient_master,gm_path_ete_raw,other,yes;minimal;,1,0.025,rare_value_review,1,Yes;minimal;,yes;minimal;,Yes;minimal;
canonical_patient_master,gm_path_lvi_raw,other,preesent,3,0.089,rare_value_review,1,preesent,preesent,preesent
canonical_patient_master,gm_path_lvi_raw,other,extensivre,2,0.059,rare_value_review,1,extensivre,extensivre,extensivre
canonical_patient_master,gm_path_lvi_raw,other,cannot be determined: focal interstitial psammomatoid calcification present,1,0.03,rare_value_review,1,Cannot be determined: Focal interstitial psammomatoid calcification present,cannot be determined: focal interstitial psammomatoid calcification present,Cannot be determined: Focal interstitial psammomatoid calcification present
