file_path	coupling_pattern	function_or_area	disposition	publication_anchor_overlap	mentions_any_pub_dataset_table	ddl_or_bq_load_heuristic	port_backlog_tier	bq_tables_substring_mentions
studies/m048_racial_disparities_tirads/m048_run_analysis.py	duckdb.connect	studies	UNCERTAIN	no	no	no	-	
studies/m048_racial_disparities_tirads/m048_run_analysis_v3.py	duckdb.connect	studies	ACTIVE	no	yes	no	P4	canonical_ete_event_resolved_v1
studies/m048_racial_disparities_tirads/verification/independent_recompute.py	duckdb.connect	studies	ACTIVE	yes	yes	no	P4	canonical_patient_master
studies/molecular_utilization_2026/python/run_analysis.py	connect_md	studies	ACTIVE	yes	yes	no	P2	fna_episode_master_v2;manuscript_cohort_v1;molecular_test_episode_v2;operative_episode_detail_v2;tumor_episode_master_v2;tumor_pathology
studies/proposal2_ete_staging/run_pathology_ln_audit.py	duckdb.connect	studies	ACTIVE	yes	yes	no	P4	clinical_notes_long;manuscript_cohort_v1
studies/proposal_2to4cm_extent_molecular_20260326/run_completion_independent_audit.py	MotherDuckClient	studies	ACTIVE	yes	yes	no	P4	operative_episode_detail_v2;path_synoptics
studies/proposal_2to4cm_extent_molecular_20260326/run_schema_audit.py	MotherDuckClient	studies	ACTIVE	yes	yes	no	P4	clinical_notes_long;ct_imaging;fna_episode_master_v2;fna_history;imaging_fna_linkage_v3;imaging_nodule_long_v2;imaging_nodule_master_v1;manuscript_cohort_v1;molecular_test_episode_v2;molecular_testing;mri_imaging;operative_episode_detail_v2;path_synoptics;patient_cross_domain_timeline_v2;tumor_episode_master_v2;tumor_pathology;us_nodules_tirads
studies/proposal_2to4cm_extent_molecular_20260326/study_pipeline.py	MotherDuckClient	studies	ACTIVE	yes	yes	no	P4	clinical_notes_long;ct_imaging;fna_episode_master_v2;imaging_fna_linkage_v3;imaging_nodule_long_v2;imaging_nodule_master_v1;molecular_test_episode_v2;mri_imaging;operative_episode_detail_v2;path_synoptics;tumor_episode_master_v2;tumor_pathology
studies/proposal_multimodal_prediction_20260318/train_multimodal_models_v2.py	duckdb.connect	studies	ACTIVE	yes	yes	yes	P3	canonical_patient_master;ct_imaging;extracted_fna_bethesda_v1;extracted_tirads_validated_v1;molecular_test_episode_v2
studies/tgdc_reconciliation/build_cohort.py	MotherDuckClient	studies	ACTIVE	yes	yes	yes	P3	canonical_patient_master;path_synoptics
tests/test_motherduck_connect_hardening.py	MotherDuckClient	tests	DEAD	no	no	no	-	
tests/test_motherduck_token_modes.py	MotherDuckClient	tests	DEAD	no	no	no	-	
tests/test_registry_and_md_connect.py	MotherDuckClient	tests	ACTIVE	no	yes	yes	P3	note_entities_staging
tests/test_smoke_test_md_connection.py	MotherDuckClient	tests	DEAD	no	no	no	-	
tests/test_specimen_fhir_release_gate.py	duckdb.connect	tests	ACTIVE	yes	yes	yes	P3	specimen_genomic_assay_v1;specimen_master_v1;specimen_source_xref_v1;specimen_tumor_focus_v1;synoptic_tumor_long_v1
utils/md_connect.py	MotherDuckClient	connection_infra	ACTIVE	no	no	no	P5	
